pano,Constituency,YG_Con_Pct,YG_Lab_Pct,YG_LD_Pct,YG_SNP_Pct,YG_PC_Pct,YG_Grn_Pct,YG_UKIP_Pct,YG_Other_Pct,AC_Con_Pct,AC_Lab_Pct,AC_LD_Pct,AC_SNP_Pct,AC_PC_Pct,AC_Grn_Pct,AC_UKIP_Pct,AC_Other_Pct,AC_Con_Pr,AC_Lab_Pr,AC_LD_Pr,AC_SNP_Pr,AC_PC_Pr,AC_Grn_Pr,AC_UKIP_Pr,AC_Other_Pr,H_Con_Pct,H_Lab_Pct,H_LD_Pct,H_SNP_Pct,H_PC_Pct,H_Grn_Pct,H_UKIP_Pct,H_Other_Pct,H_Con_Pr,H_Lab_Pr,H_LD_Pr,H_SNP_Pr,H_PC_Pr,H_Grn_Pr,H_UKIP_Pr,H_Other_Pr,BBC_Con_Pct,BBC_Lab_Pct,BBC_LD_Pct,BBC_SNP_Pct,BBC_PC_Pct,BBC_Grn_Pct,BBC_UKIP_Pct,BBC_Other_Pct,BBC_Con_Pr,BBC_Lab_Pr,BBC_LD_Pr,BBC_SNP_Pr,BBC_PC_Pr,BBC_Grn_Pr,BBC_UKIP_Pr,BBC_Other_Pr,BBC_Brexit,OC_Con_Pr,OC_Lab_Pr,OC_LD_Pr,OC_SNP_Pr,OC_PC_Pr,OC_Grn_Pr,OC_UKIP_Pr,OC_Other_Pr,OC_Con_Odd,OC_Lab_Odd,OC_LD_Odd,OC_SNP_Odd,OC_PC_Odd,OC_Grn_Odd,OC_UKIP_Odd,OC_Other_Odd
506,"Sheffield, Heeley",24.8,54.8,6.1,0,0,3,7.6,3.6,29,51,9,,,,7,4,3,97,0,0,0,0,0,0,24,48,9,0,0,2,17,1,0,100,0,0,0,0,0,0,21,63,12,0,0,0,3,1,0,100,0,0,0,0,0,0,57.6,4,93,3,,,,,,10,0.083333336,11,,,,,
507,Sheffield South East,27.8,56.5,4.5,0,0,0,9.3,1.9,32,50,5,,,,10,3,7,93,0,0,0,0,0,0,26,50,6,0,0,0,17,1,0,100,0,0,0,0,0,0,22,65,5,0,0,0,7,1,0,100,0,0,0,0,0,0,66.5,5,95,,,,,,,8,0.0625,,,,,,
508,Sherwood,47.5,41.9,3.9,0,0,2,4.7,0,51,37,4,,,,6,2,87,13,0,0,0,0,0,0,49,34,3,0,0,1,12,0,99,1,0,0,0,0,0,0,51,43,2,0,0,0,4,0,95,5,0,0,0,0,0,0,63.8,99,1,,,,,,,0.024390243,25,,,,,,
509,Shipley,49.2,40.4,7.7,0,0,0,0,2.7,55,35,7,,,,,4,96,4,0,0,0,0,0,0,55,35,7,0,0,0,0,1,100,0,0,0,0,0,0,0,50,46,2,0,0,0,0,1,71,29,0,0,0,0,0,0,52.2,98,,,,,,,2,0.030303031,,,,,,,20
510,Shrewsbury and Atcham,45.8,39,7.1,0,0,2.5,5.6,0,49,35,9,,,,5,3,88,12,0,0,0,0,0,0,47,29,9,0,0,3,12,0,99,1,0,0,0,0,0,0,45,42,7,0,0,2,4,0,71,29,0,0,0,0,0,0,53,100,,,,,,,,,,,,,,,
511,North Shropshire,54.7,35,6.3,0,0,3.9,0,0,61,29,7,,,,,3,100,0,0,0,0,0,0,0,66,25,6,0,0,4,0,0,100,0,0,0,0,0,0,0,62,30,5,0,0,3,0,0,100,0,0,0,0,0,0,0,59.5,100,,,,,,,,,,,,,,,
512,Sittingbourne and Sheppey,56.5,31.7,5.3,0,0,2.3,0,4.2,65,29,4,,,,,3,100,0,0,0,0,0,0,0,64,25,6,0,0,4,0,1,100,0,0,0,0,0,0,0,65,32,2,0,0,0,0,1,100,0,0,0,0,0,0,0,65.8,100,,,,,,,,,,,,,,,
513,Skipton and Ripon,59.4,32,0,0,0,4.4,0,4.2,63,26,,,,,,11,100,0,0,0,0,0,0,0,64,23,0,0,0,4,0,0,100,0,0,0,0,0,0,0,62,31,7,0,0,0,0,0,100,0,0,0,0,0,0,0,53,100,,,,,,,,,,,,,,,
514,Sleaford and North Hykeham,58.2,25.3,6.2,0,0,2.8,5.4,2,60,24,7,,,,5,3,100,0,0,0,0,0,0,0,60,21,5,0,0,0,11,3,100,0,0,0,0,0,0,0,60,30,5,0,0,0,0,5,100,0,0,0,0,0,0,0,61.5,100,,,,,,,,,,,,,,,
515,Slough,35.2,52.9,6.1,0,0,0,4.5,1.3,40,47,5,,,,6,2,31,69,0,0,0,0,0,0,42,43,4,0,0,0,11,0,43,57,0,0,0,0,0,0,34,62,2,0,0,0,2,0,0,100,0,0,0,0,0,0,54.1,24,76,,,,,,,3,0.300000012,,,,,,
516,Solihull,48.9,18.7,26,0,0,2,4.4,0,54,23,16,,,,4,2,99,1,0,0,0,0,0,0,49,14,24,0,0,2,11,0,100,0,0,0,0,0,0,0,55,21,22,0,0,1,1,0,100,0,0,0,0,0,0,0,53.3,99,,1,,,,,,0.024390243,,22,,,,,
517,North Somerset,51.2,25.7,11.4,0,0,3.2,0,8.5,58,25,14,,,,,4,100,0,0,0,0,0,0,0,61,20,14,0,0,5,0,0,100,0,0,0,0,0,0,0,60,27,14,0,0,0,0,0,100,0,0,0,0,0,0,0,48,100,,,,,,,,,,,,,,,
518,North East Somerset,49.1,34,11.6,0,0,2.3,0,2.9,56,32,9,,,,,3,98,2,0,0,0,0,0,0,58,29,8,0,0,4,0,0,100,0,0,0,0,0,0,0,53,40,8,0,0,0,0,0,100,0,0,0,0,0,0,0,52.1,100,,,,,,,,,,,,,,,
519,Somerton and Frome,50.7,19.2,20.7,0,0,3,0,6.4,59,20,16,,,,,5,100,0,0,0,0,0,0,0,58,14,21,0,0,6,0,1,100,0,0,0,0,0,0,0,63,18,16,0,0,2,0,1,100,0,0,0,0,0,0,0,51,100,,,,,,,,,,,,,,,
520,South Holland and The Deepings,66.2,19.8,3,0,0,2.3,7.2,1.6,67,20,4,,,,8,2,100,0,0,0,0,0,0,0,62,18,3,0,0,1,16,0,100,0,0,0,0,0,0,0,70,20,2,0,0,1,6,0,100,0,0,0,0,0,0,0,71.2,100,,,,,,,,,,,,,,,
521,South Ribble,47.3,37.6,4.8,0,0,1.8,4.7,3.8,52,37,6,,,,5,1,90,10,0,0,0,0,0,0,51,33,5,0,0,0,11,0,100,0,0,0,0,0,0,0,44,50,3,0,0,0,3,0,17,83,0,0,0,0,0,0,56.9,100,,,,,,,,,,,,,,,
522,South Shields,29,54.3,3.6,0,0,3.4,9.7,0,28,56,4,,,,8,5,1,99,0,0,0,0,0,0,28,51,3,0,0,1,16,0,0,100,0,0,0,0,0,0,21,66,2,0,0,3,8,0,0,100,0,0,0,0,0,0,62.1,2,98,,,,,,,14,0.030303031,,,,,,
523,"Southampton, Itchen",43.9,46.5,3.4,0,0,2,4.3,0,47,42,4,,,,5,3,63,37,0,0,0,0,0,0,48,34,5,0,0,1,12,0,98,2,0,0,0,0,0,0,48,44,2,0,0,2,3,0,72,28,0,0,0,0,0,0,60,94,6,,,,,,,0.071428575,11,,,,,,
524,"Southampton, Test",40.6,50.3,4.5,0,0,0,0,4.6,40,48,7,,,,,4,29,71,0,0,0,0,0,0,41,43,9,0,0,0,0,2,38,62,0,0,0,0,0,0,36,57,4,0,0,0,0,3,0,100,0,0,0,0,0,0,50.7,57,43,,,,,,,0.727272749,1.25,,,,,,
525,Southend West,50.1,30.7,7.2,0,0,2.8,6.5,2.6,53,27,9,,,,7,3,98,2,0,0,0,0,0,0,53,22,9,0,0,2,14,1,100,0,0,0,0,0,0,0,58,27,9,0,0,3,2,0,100,0,0,0,0,0,0,0,55.1,100,,,,,,,,,,,,,,,
526,Southport,37.3,27.4,29,0,0,0,6.3,0,38,28,28,,,,6,,66,17,17,0,0,0,0,0,41,21,23,0,0,0,13,0,97,0,2,0,0,0,0,0,30,31,37,0,0,0,2,0,10,14,76,0,0,0,0,0,45.5,70,,30,,,,,,0.444444448,25,2.5,,,,,
527,Spelthorne,50.7,31.6,7.7,0,0,2.6,7.3,0,58,23,8,,,,8,3,100,0,0,0,0,0,0,0,54,23,7,0,0,1,16,0,100,0,0,0,0,0,0,0,54,32,6,0,0,2,6,0,100,0,0,0,0,0,0,0,60.3,100,,,,,,,,,,,,,,,
528,Stafford,51.9,40,5.4,0,0,2.8,0,0,56,35,5,,,,,4,96,4,0,0,0,0,0,0,61,33,3,0,0,2,0,0,100,0,0,0,0,0,0,0,51,46,2,0,0,1,0,0,75,25,0,0,0,0,0,0,57.2,100,,,,,,,,,,,,,,,
529,Staffordshire Moorlands,57.2,32.7,4.6,0,0,2.3,0,3.2,60,33,6,,,,,2,99,1,0,0,0,0,0,0,62,31,4,0,0,2,0,0,100,0,0,0,0,0,0,0,58,38,3,0,0,1,0,0,100,0,0,0,0,0,0,0,64.6,100,,,,,,,,,,,,,,,
530,South Staffordshire,66.1,25.9,4.6,0,0,3.3,0,0,68,26,4,,,,,2,100,0,0,0,0,0,0,0,72,24,3,0,0,2,0,0,100,0,0,0,0,0,0,0,70,28,2,0,0,1,0,0,100,0,0,0,0,0,0,0,65.2,100,,,,,,,,,,,,,,,
531,Stalybridge and Hyde,39.4,54.4,3.4,0,0,2.9,0,0,41,51,6,,,,,3,21,79,0,0,0,0,0,0,43,49,4,0,0,4,0,0,16,84,0,0,0,0,0,0,37,58,2,0,0,3,0,0,0,100,0,0,0,0,0,0,59.3,25,75,,,,,,,3,0.333333343,,,,,,
532,Stevenage,47.6,44.4,6,0,0,2,0,0,56,37,5,,,,,3,92,8,0,0,0,0,0,0,56,36,5,0,0,3,0,0,100,0,0,0,0,0,0,0,50,47,2,0,0,1,0,0,70,30,0,0,0,0,0,0,57.1,100,,,,,,,,,,,,,,,
533,Stirling,31.4,23.6,4.1,38.3,0,0,0,2.5,34,23,4,38,,,,1,38,0,0,62,0,0,0,0,32,25,3,39,0,0,0,0,19,2,0,79,0,0,0,0,36,28,2,34,0,0,0,0,56,3,0,41,0,0,0,0,32.3,35,,,65,,,,,1.875,,,0.571428597,,,,
534,Stockport,31.5,56.3,4.8,0,0,2.2,5.2,0,30,55,7,,,,5,3,1,99,0,0,0,0,0,0,32,49,7,0,0,2,10,0,0,100,0,0,0,0,0,0,20,68,7,0,0,2,2,0,0,100,0,0,0,0,0,0,46.8,12,88,,,,,,,4.5,0.142857149,,,,,,
535,Stockton North,38.7,49.8,2.5,0,0,1.5,7.4,0,39,49,4,,,,7,2,23,77,0,0,0,0,0,0,35,47,3,0,0,0,15,0,5,95,0,0,0,0,0,0,34,60,2,0,0,0,4,0,0,100,0,0,0,0,0,0,66.5,17,83,,,,,,,5,0.200000003,,,,,,
536,Stockton South,45,44.4,4.1,0,0,1.5,5,0,50,39,4,,,,5,2,83,17,0,0,0,0,0,0,49,38,3,0,0,0,10,0,93,7,0,0,0,0,0,0,48,50,2,0,0,0,0,0,46,54,0,0,0,0,0,0,57.8,86,14,,,,,,,0.166666672,4,,,,,,
537,Stoke-on-Trent Central,34.1,45,3.4,0,0,3.4,10.3,3.9,35,45,4,,,,10,6,22,78,0,0,0,0,0,0,31,38,6,0,0,1,19,5,17,82,0,0,0,0,1,0,28,50,3,0,0,2,9,8,0,100,0,0,0,0,0,0,65,35,65,,,,,,,1.625,0.5,,,,,,
538,Stoke-on-Trent North,46.6,47.2,2.9,0,0,3.3,0,0,47,46,4,,,,,3,53,47,0,0,0,0,0,0,47,44,5,0,0,4,0,0,66,34,0,0,0,0,0,0,39,58,2,0,0,1,0,0,0,100,0,0,0,0,0,0,72.1,59,41,,,,,,,0.666666687,1.375,,,,,,
539,Stoke-on-Trent South,47.8,47.5,2.7,0,0,1.9,0,0,49,43,5,,,,,3,67,33,0,0,0,0,0,0,50,42,4,0,0,3,0,0,88,12,0,0,0,0,0,0,44,53,2,0,0,1,0,0,3,97,0,0,0,0,0,0,70.8,80,20,,,,,,,0.25,3.5,,,,,,
540,Stone,56,28.4,7.5,0,0,2.1,6,0,59,26,6,,,,6,3,100,0,0,0,0,0,0,0,58,24,5,0,0,1,12,0,100,0,0,0,0,0,0,0,60,35,4,0,0,1,1,0,100,0,0,0,0,0,0,0,58,100,,,,,,,,,,,,,,,
541,Stourbridge,45.5,40.2,4,0,0,2.7,7.6,0,52,33,5,,,,8,2,95,5,0,0,0,0,0,0,49,32,5,0,0,1,13,0,99,1,0,0,0,0,0,0,53,44,2,0,0,0,1,0,97,3,0,0,0,0,0,0,63.7,100,,,,,,,,,,,,,,,
543,Stratford-on-Avon,62,22.6,11.2,0,0,2.3,0,2,63,20,14,,,,,3,100,0,0,0,0,0,0,0,68,18,10,0,0,3,0,0,100,0,0,0,0,0,0,0,62,24,12,0,0,2,0,0,100,0,0,0,0,0,0,0,51.2,100,,,,,,,,,,,,,,,
544,Streatham,20.6,60.9,12.9,0,0,3.5,2.1,0,25,56,13,,,,2,5,0,100,0,0,0,0,0,0,28,51,14,0,0,5,2,0,0,100,0,0,0,0,0,0,19,67,12,0,0,2,0,0,0,100,0,0,0,0,0,0,20.5,1,98,1,,,,,,25,0.030303031,28,,,,,
545,Stretford and Urmston,29.6,58.7,3.8,0,0,1.7,4.7,1.5,31,55,6,,,,5,3,2,98,0,0,0,0,0,0,34,52,4,0,0,2,8,1,0,100,0,0,0,0,0,0,23,72,2,0,0,3,0,0,0,100,0,0,0,0,0,0,48.5,2,98,,,,,,,16,0.030303031,,,,,,
546,Stroud,42.1,46.7,5.2,0,0,2.7,3.3,0,48,39,7,,,,3,3,77,23,0,0,0,0,0,0,46,39,4,0,0,3,8,0,80,20,0,0,0,0,0,0,45,48,2,0,0,3,3,0,34,66,0,0,0,0,0,0,46,83,17,,,,,,,0.200000003,6.5,,,,,,
547,Central Suffolk and North Ipswich,57.5,27.1,8.1,0,0,2.7,4.6,0,57,26,8,,,,7,3,99,1,0,0,0,0,0,0,60,22,6,0,0,2,10,0,100,0,0,0,0,0,0,0,58,31,5,0,0,3,3,0,100,0,0,0,0,0,0,0,54.5,100,,,,,,,,,,,,,,,
548,Suffolk Coastal,52.5,32.1,8.2,0,0,3.3,0,3.9,61,26,9,,,,,4,100,0,0,0,0,0,0,0,64,22,9,0,0,4,0,0,100,0,0,0,0,0,0,0,59,33,9,0,0,0,0,0,100,0,0,0,0,0,0,0,55.8,100,,,,,,,,,,,,,,,
549,South Suffolk,56.6,29.7,6.3,0,0,2.8,4.5,0,57,26,10,,,,5,3,99,1,0,0,0,0,0,0,56,22,8,0,0,2,12,0,100,0,0,0,0,0,0,0,57,33,7,0,0,2,0,0,100,0,0,0,0,0,0,0,54.2,100,,,,,,,,,,,,,,,
550,West Suffolk,51.7,28.8,7.4,0,0,3,9.1,0,60,24,5,,,,9,2,100,0,0,0,0,0,0,0,55,21,6,0,0,1,17,0,100,0,0,0,0,0,0,0,62,26,4,0,0,2,6,0,100,0,0,0,0,0,0,0,63.3,100,,,,,,,,,,,,,,,
551,Sunderland Central,33.2,53.1,4.4,0,0,2,5.8,1.4,32,52,4,,,,8,3,5,95,0,0,0,0,0,0,31,49,3,0,0,1,15,1,1,99,0,0,0,0,0,0,29,62,2,0,0,2,4,0,0,100,0,0,0,0,0,0,59.9,12,88,,,,,,,5.5,0.142857149,,,,,,
552,East Surrey,57.8,17.6,12,0,0,1.7,4.9,6,61,18,12,,,,7,3,100,0,0,0,0,0,0,0,60,17,9,0,0,1,12,1,100,0,0,0,0,0,0,0,63,23,9,0,0,2,2,1,100,0,0,0,0,0,0,0,54.2,100,,,,,,,,,,,,,,,
553,Surrey Heath,67,17.9,12.2,0,0,2.9,0,0,66,20,10,,,,,4,100,0,0,0,0,0,0,0,69,17,11,0,0,3,0,0,100,0,0,0,0,0,0,0,66,23,9,0,0,3,0,0,100,0,0,0,0,0,0,0,52,100,,,,,,,,,,,,,,,
554,South West Surrey,49.4,13.8,11.1,0,0,0,2.9,22.8,59,18,11,,,,4,8,100,0,0,0,0,0,0,0,58,16,11,0,0,0,6,6,100,0,0,0,0,0,0,0,58,18,9,0,0,0,5,9,100,0,0,0,0,0,0,0,40.6,98,,,,,,,2,0.030303031,,,,,,,9
555,Mid Sussex,51.8,26.3,14.7,0,0,1.9,3.7,1.5,58,21,13,,,,5,4,100,0,0,0,0,0,0,0,58,18,12,0,0,1,8,2,100,0,0,0,0,0,0,0,58,25,11,0,0,2,1,2,100,0,0,0,0,0,0,0,46.7,100,,,,,,,,,,,,,,,
556,Sutton and Cheam,46.1,21,31,0,0,1.9,0,0,50,22,26,,,,,3,96,1,3,0,0,0,0,0,57,15,26,0,0,2,0,0,100,0,0,0,0,0,0,0,47,21,31,0,0,0,0,0,100,0,0,0,0,0,0,0,51.3,83,,17,,,,,,0.200000003,,3.5,,,,,
557,Sutton Coldfield,53,33.5,6,0,0,3,0,4.5,63,28,7,,,,,2,100,0,0,0,0,0,0,0,64,27,5,0,0,3,0,1,100,0,0,0,0,0,0,0,58,37,4,0,0,1,0,0,100,0,0,0,0,0,0,0,51.7,100,,,,,,,,,,,,,,,
558,Swansea East,26.6,59.1,2.2,0,5.4,0.6,6.2,0,26,52,3,,12,,6,1,1,99,0,0,0,0,0,0,15,56,4,0,11,0,14,0,0,100,0,0,0,0,0,0,28,56,3,0,10,0,3,0,0,100,0,0,0,0,0,0,62.1,1,99,,,,,,,16,0.024390243,,,,,,
559,Swansea West,27.8,57.9,3.4,0,4,1.5,0,5.4,31,49,9,,8,,,3,5,95,0,0,0,0,0,0,23,52,8,0,5,4,0,7,0,100,0,0,0,0,0,0,29,54,9,0,6,0,0,1,0,100,0,0,0,0,0,0,42.7,17,83,,,,,,,5,0.222222224,,,,,,
560,North Swindon,52.3,34.9,4.8,0,0,2.9,5.1,0,53,33,6,,,,6,2,95,5,0,0,0,0,0,0,55,29,4,0,0,1,12,0,100,0,0,0,0,0,0,0,58,39,2,0,0,1,0,0,100,0,0,0,0,0,0,0,57.4,99,1,,,,,,,0.024390243,33,,,,,,
561,South Swindon,39,48.8,4.5,0,0,2.4,5.3,0,51,37,5,,,,5,2,87,13,0,0,0,0,0,0,49,35,4,0,0,2,10,0,98,2,0,0,0,0,0,0,50,45,2,0,0,2,1,0,79,21,0,0,0,0,0,0,51.6,97,3,,,,,,,0.039999999,16,,,,,,
562,Tamworth,59.5,36.3,4.2,0,0,0,0,0,61,35,5,,,,,,99,1,0,0,0,0,0,0,62,31,5,0,0,0,0,0,100,0,0,0,0,0,0,0,60,38,2,0,0,0,0,0,100,0,0,0,0,0,0,0,66,100,,,,,,,,,,,,,,,
563,Tatton,49.9,29.9,9.7,0,0,2.4,0,8,60,26,12,,,,,3,100,0,0,0,0,0,0,0,67,21,10,0,0,2,0,0,100,0,0,0,0,0,0,0,57,29,12,0,0,2,0,0,100,0,0,0,0,0,0,0,45.8,100,,,,,,,,,,,,,,,
564,Taunton Deane,49.6,17.9,26.4,0,0,2.2,3.9,0,53,22,17,,,,4,5,99,1,0,0,0,0,0,0,51,15,23,0,0,2,9,0,100,0,0,0,0,0,0,0,57,20,19,0,0,3,2,0,100,0,0,0,0,0,0,0,52.9,98,,2,,,,,,0.030303031,,12,,,,,
565,Telford,49,46.3,2.7,0,0,2,0,0,52,42,4,,,,,2,80,20,0,0,0,0,0,0,53,40,4,0,0,3,0,0,97,3,0,0,0,0,0,0,49,49,2,0,0,0,0,0,50,50,0,0,0,0,0,0,67.1,80,20,,,,,,,0.25,3.5,,,,,,
566,Tewkesbury,51.2,26.9,13,0,0,3.7,5.2,0,57,22,14,,,,4,3,100,0,0,0,0,0,0,0,57,19,12,0,0,1,10,0,100,0,0,0,0,0,0,0,56,26,14,0,0,2,2,0,100,0,0,0,0,0,0,0,53.8,100,,,,,,,,,,,,,,,
567,North Thanet,51.9,28.8,5.3,0,0,2.3,10.3,1.4,56,25,5,,,,11,3,99,1,0,0,0,0,0,0,51,22,5,0,0,1,20,0,100,0,0,0,0,0,0,0,58,27,2,0,0,2,11,0,100,0,0,0,0,0,0,0,65,100,,,,,,,,,,,,,,,
568,South Thanet,46.8,35.1,4.2,0,0,1.8,10.2,1.9,48,30,7,,,,13,3,93,7,0,0,0,0,0,0,39,26,4,0,0,2,27,1,88,1,0,0,0,0,11,0,45,34,2,0,0,0,17,2,99,1,0,0,0,0,0,0,61.6,74,16,,,,,10,,0.333333343,5,,,,,8,
569,Thirsk and Malton,54.5,28.2,7.5,0,0,2.1,5.4,2.2,57,22,10,,,,6,4,100,0,0,0,0,0,0,0,55,20,9,0,0,2,12,3,100,0,0,0,0,0,0,0,54,26,8,0,0,3,5,4,100,0,0,0,0,0,0,0,56.4,100,,,,,,,,,,,,,,,
570,Thornbury and Yate,45.7,20.1,32.4,0,0,1.8,0,0,50,18,29,,,,,2,97,0,3,0,0,0,0,0,48,14,36,0,0,2,0,0,93,0,7,0,0,0,0,0,47,16,36,0,0,1,0,0,99,0,1,0,0,0,0,0,53.3,76,,24,,,,,,0.333333343,,3.333333254,,,,,
571,Thurrock,37,45.4,2.5,0,0,0,15.1,0,44,38,3,,,,15,,64,36,0,0,0,0,0,0,35,31,4,0,0,0,30,0,55,21,0,0,0,0,24,0,41,42,2,0,0,0,16,0,48,52,0,0,0,0,0,0,70.3,75,15,,,,,10,,0.300000012,5,,,,,8,
572,Tiverton and Honiton,61.8,26.5,8.7,0,0,2.9,0,0,65,22,10,,,,,4,100,0,0,0,0,0,0,0,65,19,11,0,0,5,0,0,100,0,0,0,0,0,0,0,63,26,12,0,0,0,0,0,100,0,0,0,0,0,0,0,57.6,100,,,,,,,,,,,,,,,
573,Tonbridge and Malling,56.6,25.4,10.4,0,0,2.6,5,0,63,21,8,,,,6,3,100,0,0,0,0,0,0,0,62,19,8,0,0,1,10,0,100,0,0,0,0,0,0,0,65,27,6,0,0,2,0,0,100,0,0,0,0,0,0,0,52.6,100,,,,,,,,,,,,,,,
574,Tooting,32.4,56.3,7.8,0,0,1.8,1.7,0,37,50,9,,,,1,2,12,88,0,0,0,0,0,0,43,44,9,0,0,2,2,0,47,53,0,0,0,0,0,0,34,58,6,0,0,2,0,0,0,100,0,0,0,0,0,0,25.3,24,76,,,,,,,3.333333254,0.363636374,,,,,,
575,Torbay,47,18.9,26.8,0,0,2.4,5,0,51,17,25,,,,5,3,99,0,1,0,0,0,0,0,46,13,29,0,0,1,10,0,98,0,2,0,0,0,0,0,50,14,32,0,0,1,3,0,100,0,0,0,0,0,0,0,62.7,83,,17,,,,,,0.200000003,,4,,,,,
576,Torfaen,28.3,52.8,2.5,0,5.4,0,10.9,0,35,46,4,,8,,7,,17,83,0,0,0,0,0,0,20,49,5,0,4,0,21,0,0,100,0,0,0,0,0,0,39,48,2,0,6,0,5,0,3,97,0,0,0,0,0,0,60.9,17,83,,,,,,,5,0.222222224,,,,,,
577,Totnes,53.6,26.4,9.8,0,0,5.2,5,0,56,21,11,,,,5,5,100,0,0,0,0,0,0,0,55,18,11,0,0,4,12,0,100,0,0,0,0,0,0,0,58,24,10,0,0,4,4,0,100,0,0,0,0,0,0,0,54.1,100,,,,,,,,,,,,,,,
578,Tottenham,14.4,71.4,7.4,0,0,4,2.8,0,15,69,8,,,,2,6,0,100,0,0,0,0,0,0,17,64,7,0,0,9,3,0,0,100,0,0,0,0,0,0,5,90,3,0,0,3,0,0,0,100,0,0,0,0,0,0,23.8,3,97,,,,,,,11,0.039999999,,,,,,
579,Truro and Falmouth,40.2,33.5,19.2,0,0,2.8,4.2,0,45,28,17,,,,4,6,94,6,0,0,0,0,0,0,48,20,19,0,0,3,9,0,100,0,0,0,0,0,0,0,49,27,19,0,0,2,2,0,100,0,0,0,0,0,0,0,46.2,99,,1,,,,,,0.024390243,,16,,,,,
580,Tunbridge Wells,55.1,25.5,10.3,0,0,2.6,4.2,2.3,57,22,13,,,,5,3,100,0,0,0,0,0,0,0,60,19,10,0,0,2,8,1,100,0,0,0,0,0,0,0,63,26,8,0,0,0,2,1,100,0,0,0,0,0,0,0,44.7,100,,,,,,,,,,,,,,,
581,Twickenham,35.1,11.9,53,0,0,0,0,0,41,21,37,,,,,,59,0,41,0,0,0,0,0,48,14,36,0,0,0,0,0,90,0,10,0,0,0,0,0,42,19,39,0,0,0,0,0,67,0,33,0,0,0,0,0,33.7,35,,65,,,,,,1.75,,0.533333361,,,,,
582,Tynemouth,37.1,51.7,4,0,0,1.6,4.1,1.4,38,50,4,,,,5,3,16,84,0,0,0,0,0,0,36,47,4,0,0,1,11,0,6,94,0,0,0,0,0,0,29,66,2,0,0,2,1,0,0,100,0,0,0,0,0,0,47.8,27,73,,,,,,,3,0.400000006,,,,,,
583,North Tyneside,31.5,56.8,3.9,0,0,2.1,5.7,0,27,59,4,,,,7,3,0,100,0,0,0,0,0,0,27,53,5,0,0,1,14,0,0,100,0,0,0,0,0,0,24,70,3,0,0,1,1,0,0,100,0,0,0,0,0,0,59.4,2,98,,,,,,,14,0.030303031,,,,,,
587,Uxbridge and South Ruislip,48.7,38.1,5.8,0,0,2.4,5,0,53,33,6,,,,6,2,94,6,0,0,0,0,0,0,54,28,5,0,0,1,12,0,100,0,0,0,0,0,0,0,51,41,4,0,0,1,3,0,99,1,0,0,0,0,0,0,56.4,100,,,,,,,,,,,,,,,
588,Vale of Clwyd,44.8,47.2,2,0,6.1,0,0,0,48,41,4,,8,,,,67,33,0,0,0,0,0,0,35,54,4,0,7,0,0,0,0,100,0,0,0,0,0,0,54,37,2,0,7,0,0,0,100,0,0,0,0,0,0,0,55.9,59,41,,,,,,,0.666666687,1.299999952,,,,,,
589,Vale of Glamorgan,44.6,41.9,3,0,6,0.6,3.1,0.7,49,37,4,,5,,3,2,83,17,0,0,0,0,0,0,32,37,3,0,4,1,7,15,17,83,0,0,0,0,0,0,54,37,2,0,6,0,0,0,100,0,0,0,0,0,0,0,52.3,94,6,,,,,,,0.071428575,12,,,,,,
590,Vauxhall,20.7,54.6,17.4,0,0,3.9,0,3.4,27,52,17,,,,,5,2,98,0,0,0,0,0,0,31,51,12,0,0,5,0,1,0,100,0,0,0,0,0,0,21,67,10,0,0,1,0,2,0,100,0,0,0,0,0,0,22.4,,80,20,,,,,,,0.363636374,4.5,,,,,
591,Wakefield,45.6,45.9,3.2,0,0,0,0,5.3,49,45,4,,,,,3,61,39,0,0,0,0,0,0,45,43,7,0,0,0,0,1,66,34,0,0,0,0,0,0,44,52,2,0,0,0,0,1,5,95,0,0,0,0,0,0,62.8,73,27,,,,,,,0.363636374,2.75,,,,,,
592,Wallasey,28.1,61.2,2.9,0,0,2,5.9,0,29,59,5,,,,5,2,0,100,0,0,0,0,0,0,30,57,3,0,0,1,8,0,0,100,0,0,0,0,0,0,22,75,2,0,0,1,1,0,0,100,0,0,0,0,0,0,49.9,3,97,,,,,,,14,0.039999999,,,,,,
593,Walsall North,43.1,44.5,2.6,0,0,0,9.9,0,45,40,4,,,,11,,63,37,0,0,0,0,0,0,41,38,4,0,0,0,17,0,69,31,0,0,0,0,0,0,42,49,2,0,0,0,7,0,10,90,0,0,0,0,0,0,74.2,80,20,,,,,,,0.25,3.333333254,,,,,,
594,Walsall South,38,52.1,2.8,0,0,0,7.1,0,40,49,4,,,,7,,27,73,0,0,0,0,0,0,39,44,4,0,0,0,12,0,23,77,0,0,0,0,0,0,40,58,2,0,0,0,0,0,0,100,0,0,0,0,0,0,61.6,39,61,,,,,,,1.625,0.666666687,,,,,,
595,Walthamstow,19.3,71.2,4.9,0,0,4.6,0,0,20,70,6,,,,,4,0,100,0,0,0,0,0,0,22,65,7,0,0,6,0,0,0,100,0,0,0,0,0,0,6,91,2,0,0,0,0,0,0,100,0,0,0,0,0,0,33.5,,100,,,,,,,,,,,,,,
